Numero_Apogee,Prenom,Nom,Email,Genre,Age,Region,Universite,Diplome,Specialite,Annee_Etude,Note_Bac,Moyenne_Semestre_Precedent,GPA_Cumule,Nombre_Cours_Suivis,Nombre_Absences,Taux_Presence_Cours,Nombre_Travaux_Soumis,Nombre_Participations_Cours,Nombre_Visites_Bibliotheque_Mois,Heures_Etude_Hebdo,Acces_Internet,Ordinateur_Personnel,Acces_Ressources_Numeriques,Connexion_Plateforme_ELearning_Jour,Situation_Financiere,Emploi_Etudiant,Heures_Travail_Semaine,Tutorat_Suivi,Consultation_Professeur_Mois,Participation_Groupes_Etude,Niveau_Stress,Heures_Sommeil_Nuit,Activites_Sportives,Parent_Universitaire,Fratrie_Etudiant_Universite,Note_Mathematiques,Note_Sciences,Note_Theorie,Note_Pratique_TP,Note_Projets,Score_Participation_Classe,Score_Qualite_Travaux,Score_Comprehension_Concepts,Competence_Communication,Competence_Travail_Equipe,Competence_Probleme_Resolution,Competence_Gestion_Temps,Langue_Principale,Niveau_Francais,Niveau_Anglais,Motivation_Etudes,Interet_Specialite,Niveau_Competence_Academique,Score_Competence_Numerique
3277194,Ali,Ghouti,ali.ghouti@uae.ac.ma,M,25,Marrakech-Safi,Université Abdelmalek Essaadi,Licence,Mathematiques,1,13.21,7.56,13.89,9,7,50,5,2,23,1,1,1,0,4,Faible,1,16,1,3,1,6,7.45,1,1,1,8.9,15.52,13.98,11.06,9.58,3,2,3,4,3,4,3,Arabe,Avance,Intermediaire,9,4,Excellent,78.76
3693353,Hanaa,Imadeddine,hanaa.imadeddine@uae.ac.ma,F,19,Draa-Tafilat,Université Abdelmalek Essaadi,Master,Chimie,4,12.04,12.26,9.11,14,0,77.59,15,17,29,15.3,0,0,0,0,Faible,0,0,1,5,1,9,5.68,0,0,0,11.78,10.49,10.76,11.12,8.12,1,2,2,2,3,1,5,Arabe,Avance,Basique,4,3,Excellent,80.26
3844449,Noureddine,Housni,noureddine.housni@uae.ac.ma,M,27,Marrakech-Safi,Université Abdelmalek Essaadi,Master,Biologie,4,13.26,13.92,10.56,15,23,66.13,11,14,29,21.5,0,1,1,0,Moyen,1,14,1,4,1,8,5.21,1,0,0,10.36,11.28,8.86,12.62,15.62,5,2,2,4,4,1,5,Arabe,Intermediaire,Avance,4,1,Excellent,77.75
3432421,Jihane,Imrani,jihane.imrani@uh2c.ac.ma,F,30,Guelmim-Oued-Noun,Université Hassan II,Licence,IA,4,14.21,11.35,12.44,11,5,63.64,3,10,24,16.3,0,0,0,2,Moyen,0,0,0,4,1,5,7.05,0,1,0,12.56,10.67,13.46,10.8,12.28,2,3,2,1,1,3,2,Arabe,Basique,Avance,2,9,Excellent,88.87
3615005,Fouad,Fakhri,fouad.fakhri@uaq.ac.ma,M,20,Laayoune-Sakia-Hamra,Université Al Quaraouiyine,Diplome,Biologie,1,12.28,13.08,10.37,14,19,81.82,4,15,11,29.99,0,0,1,3,Bon,1,19,1,4,0,5,6.94,1,1,0,10.62,7.35,9.59,13.57,13.22,5,3,5,4,3,2,5,Francais,Basique,Avance,5,1,Excellent,96.02
3482239,Rania,Humidi,rania.humidi@uae.ac.ma,F,20,Guelmim-Oued-Noun,Université Abdelmalek Essaadi,Master,Ingenierie,4,18.46,14.55,8.91,10,15,66.04,13,10,1,14.19,0,0,1,4,Faible,0,0,0,5,0,3,9.57,1,0,1,11.71,14.94,12.49,6.63,16.29,2,1,4,5,3,5,2,Francais,Intermediaire,Intermediaire,8,8,Bon,73.54
3547916,Youssef,Idrissi,youssef.idrissi@usmba.ac.ma,M,20,Beni-Mellal-Khenifra,Université Sidi Mohamed Ben Abdellah,Master,Ingenierie,3,12.19,12.23,9.99,5,19,55.0,12,18,26,7.65,0,1,0,3,Bon,1,15,0,1,0,8,5.57,0,1,0,14.36,11.51,15.84,10.59,14.29,2,5,1,5,3,4,3,Arabe,Avance,Intermediaire,9,5,Bon,72.51
3474828,Leila,Hudak,leila.hudak@uh2c.ac.ma,F,19,Fez-Meknes,Université Hassan II,Diplome,Economie,3,15.41,17.6,12.06,15,12,88.33,4,13,19,14.58,0,0,1,4,Moyen,0,0,1,0,1,1,3.77,1,0,1,11.32,11.26,10.12,13.39,9.6,1,1,5,3,3,4,2,Amazigh,Basique,Intermediaire,8,7,Excellent,83.94
3596708,Karim,Ilias,karim.ilias@uca.ac.ma,M,27,Laayoune-Sakia-Hamra,Université Cadi Ayyad,Diplome,Economie,1,17.53,10.49,12.5,11,22,75.64,7,16,20,17.69,0,1,1,0,Faible,1,16,1,2,1,8,7.33,1,1,1,13.78,11.6,14.71,17.39,8.34,4,1,4,1,5,3,3,Amazigh,Avance,Avance,4,5,Excellent,84.67
3482553,Zohra,Humes,zohra.humes@uae.ac.ma,F,20,Draa-Tafilat,Université Abdelmalek Essaadi,Master,Informatique,1,15.8,14.08,11.67,11,5,77.78,7,12,28,8.24,0,0,1,1,Moyen,0,0,0,0,0,9,6.42,1,1,1,12.1,13.89,10.51,6.95,18.74,1,4,4,3,5,2,2,Arabe,Intermediaire,Intermediaire,6,9,Excellent,89.68
3707038,Fouad,Hassan,fouad.hassan@uae.ac.ma,M,28,Marrakech-Safi,Université Abdelmalek Essaadi,Diplome,Physique,1,14.69,9.59,9.14,11,13,96.43,7,10,6,10.25,1,1,1,5,Faible,0,0,0,4,0,1,8.08,0,0,0,15.03,18.83,12.28,11.95,9.47,1,4,5,1,5,5,4,Francais,Intermediaire,Avance,2,7,Excellent,79.5
3895805,Noureddine,Imran,noureddine.imran@usmba.ac.ma,M,19,Marrakech-Safi,Université Sidi Mohamed Ben Abdellah,Licence,Ingenierie,1,15.4,10.92,10.7,8,14,70.51,6,18,28,16.35,0,1,0,4,Moyen,0,0,1,5,1,2,7.77,1,0,1,15.28,16.29,12.86,15.43,15.95,4,1,1,4,4,3,3,Francais,Basique,Avance,4,5,Excellent,77.06
3996240,Amina,Elmi,amina.elmi@usmba.ac.ma,F,28,Tanger-Asifa,Université Sidi Mohamed Ben Abdellah,Master,Ingenierie,4,13.98,16.86,13.86,11,5,67.31,2,15,9,14.03,0,0,0,3,Moyen,0,0,0,2,0,7,6.54,1,1,0,16.79,14.2,10.55,11.11,8.1,2,2,4,5,4,1,2,Amazigh,Intermediaire,Avance,7,4,Excellent,88.11
3236463,Hana,Huskier,hana.huskier@uae.ac.ma,F,23,Tanger-Asifa,Université Abdelmalek Essaadi,Master,Ingenierie,3,13.52,12.03,11.27,14,12,90.91,6,8,18,9.28,1,0,1,4,Moyen,0,0,1,2,0,5,7.18,1,0,0,12.83,12.52,11.75,8.45,12.41,4,1,2,4,1,3,2,Arabe,Basique,Basique,1,1,Excellent,78.83
3448235,Zohra,Imran,zohra.imran@uh2c.ac.ma,F,29,Beni-Mellal-Khenifra,Université Hassan II,Diplome,Droit,4,12.35,14.2,11.38,7,5,97.67,3,19,1,15.7,1,1,1,0,Moyen,1,22,0,0,1,7,4.97,0,0,1,12.05,12.65,5.8,11.6,12.59,4,3,5,4,2,2,3,Amazigh,Avance,Basique,9,6,Excellent,83.7
3237061,Samir,Husly,samir.husly@uae.ac.ma,M,25,Tanger-Asifa,Université Abdelmalek Essaadi,Licence,IA,3,15.96,12.33,12.87,9,6,63.41,9,7,4,23.23,1,0,0,2,Faible,0,0,1,1,1,9,7.86,0,1,0,15.69,9.87,16.3,17.58,13.22,4,3,4,4,3,1,2,Amazigh,Basique,Avance,6,5,Excellent,90.68
3329395,Hamid,Husain,hamid.husain@uae.ac.ma,M,18,Souss-Massa,Université Abdelmalek Essaadi,Licence,Ingenierie,1,15.05,13.96,10.75,14,18,67.39,15,7,26,19.17,1,0,1,5,Faible,0,0,0,5,1,7,4.78,1,1,1,11.89,9.97,11.16,13.0,14.14,4,4,4,5,3,4,3,Francais,Avance,Intermediaire,5,5,Excellent,81.43
3245302,Bilal,Hanania,bilal.hanania@usmba.ac.ma,M,20,Marrakech-Safi,Université Sidi Mohamed Ben Abdellah,Licence,Digital,4,14.03,17.95,10.96,10,5,64.15,4,16,25,19.0,0,1,1,0,Bon,1,19,1,1,0,4,8.36,1,1,1,9.99,13.16,11.93,12.87,9.44,2,4,2,2,1,4,3,Amazigh,Intermediaire,Basique,4,8,Excellent,84.08
3943906,Walid,Hunaidi,walid.hunaidi@usmba.ac.ma,M,24,Souss-Massa,Université Sidi Mohamed Ben Abdellah,Master,Digital,1,18.32,11.84,9.89,10,21,86.05,11,17,18,13.9,1,0,0,5,Faible,1,15,1,4,1,9,10.06,1,0,0,9.17,9.68,13.34,12.47,12.91,3,1,3,4,1,1,3,Francais,Intermediaire,Basique,1,8,Excellent,78.66
3176402,Nadia,Fakhri,nadia.fakhri@uh2c.ac.ma,F,29,Guelmim-Oued-Noun,Université Hassan II,Master,Physique,4,13.29,15.83,7.09,7,28,70.31,7,16,6,17.24,0,1,1,1,Bon,0,0,1,1,0,7,5.41,0,1,0,12.53,9.5,11.89,8.58,10.38,2,3,2,4,5,2,1,Amazigh,Intermediaire,Avance,8,2,Bon,71.13
3973191,Nasir,Filali,nasir.filali@uae.ac.ma,M,20,Fez-Meknes,Université Abdelmalek Essaadi,Licence,Chimie,1,14.06,11.26,10.04,8,27,92.86,5,16,19,23.2,0,1,1,5,Moyen,1,12,0,0,1,3,7.1,0,1,1,10.8,13.88,16.82,12.92,8.96,4,4,1,1,5,5,4,Amazigh,Basique,Intermediaire,1,6,Excellent,83.6
3303471,Salma,Husly,salma.husly@uh2c.ac.ma,F,22,Fez-Meknes,Université Hassan II,Licence,IA,1,17.51,13.84,12.67,5,14,84.78,15,13,8,18.46,1,0,1,5,Faible,1,5,1,1,1,9,6.5,0,0,0,11.24,15.09,13.51,11.13,9.66,1,4,2,1,4,5,3,Amazigh,Intermediaire,Avance,9,5,Excellent,90.22
3895340,Imane,Hunaidi,imane.hunaidi@um5.ac.ma,F,24,Draa-Tafilat,Université Mohammed V,Licence,IA,2,14.79,11.72,9.39,12,18,67.14,4,9,8,18.72,1,1,0,5,Bon,1,5,0,3,1,8,6.76,0,0,0,13.6,8.34,13.93,10.4,17.96,4,1,1,5,3,2,3,Francais,Avance,Intermediaire,5,3,Excellent,77.21
3980986,Samir,Hijazi,samir.hijazi@uca.ac.ma,M,28,Tanger-Asifa,Université Cadi Ayyad,Licence,Physique,3,16.25,14.93,11.97,8,10,60.87,1,5,30,19.26,0,1,1,2,Bon,1,21,1,5,0,4,4.54,0,1,1,13.49,11.0,11.09,12.06,9.05,4,3,2,2,2,1,2,Amazigh,Basique,Basique,5,1,Excellent,87.4
3985410,Ibrahim,Humeida,ibrahim.humeida@uaq.ac.ma,M,21,Souss-Massa,Université Al Quaraouiyine,Licence,Informatique,2,20,17.32,10.99,6,10,88.89,11,13,7,8.9,0,1,1,3,Bon,1,25,1,5,0,7,8.23,1,0,1,9.42,6.59,9.9,12.88,11.32,2,3,3,3,3,2,2,Amazigh,Intermediaire,Intermediaire,8,4,Excellent,75.25
3356705,Dina,Hungari,dina.hungari@uaq.ac.ma,F,22,Marrakech-Safi,Université Al Quaraouiyine,Diplome,Informatique,1,13.67,13.59,10.46,6,12,72.97,9,5,9,8.08,1,1,0,2,Bon,1,18,1,5,0,2,7.67,1,0,1,10.36,14.22,8.7,12.1,19.32,4,4,3,5,1,4,3,Arabe,Intermediaire,Basique,4,9,Excellent,79.32
3263385,Hicham,Husly,hicham.husly@usmba.ac.ma,M,29,Tanger-Asifa,Université Sidi Mohamed Ben Abdellah,Licence,Ingenierie,3,15.99,14.65,10.68,12,12,88.14,1,10,18,22.76,1,1,1,5,Moyen,1,18,1,0,0,5,5.26,0,0,1,10.51,12.37,14.09,8.06,12.85,4,5,2,5,5,2,3,Amazigh,Basique,Avance,2,5,Excellent,82.62
3543299,Noureddine,Helaoui,noureddine.helaoui@uca.ac.ma,M,25,Rabat-Sale-Kenitra,Université Cadi Ayyad,Master,Economie,4,10.63,14.8,9.15,8,4,55.81,1,14,2,10.04,0,0,1,4,Moyen,0,0,1,0,0,7,4.11,1,0,1,10.16,8.13,8.86,16.0,9.36,1,3,3,1,5,1,5,Amazigh,Avance,Intermediaire,9,6,Excellent,77.14
3976217,Omar,Imboden,omar.imboden@uca.ac.ma,M,20,Guelmim-Oued-Noun,Université Cadi Ayyad,Diplome,IA,2,14.6,17.66,10.54,15,14,91.84,1,17,3,17.49,0,0,1,3,Bon,1,14,1,1,0,9,6.32,0,1,0,11.39,12.47,12.32,12.31,6.22,2,5,3,3,5,5,4,Arabe,Intermediaire,Basique,2,6,Bon,73.45
3966583,Fouad,Bennis,fouad.bennis@um5.ac.ma,M,28,Draa-Tafilat,Université Mohammed V,Diplome,Informatique,2,12.94,10.37,8.97,11,8,50,3,20,16,13.78,0,0,1,4,Bon,0,0,1,4,1,7,9.01,0,1,1,19.2,10.94,10.66,9.71,13.73,2,3,5,4,1,3,5,Amazigh,Basique,Intermediaire,1,7,Excellent,84.75
3934981,Samir,Gharib,samir.gharib@uaq.ac.ma,M,26,Draa-Tafilat,Université Al Quaraouiyine,Licence,IA,4,12.49,5.97,11.44,6,28,58.49,14,13,5,21.02,1,1,1,2,Bon,1,7,1,0,0,7,6.98,1,1,0,13.5,17.79,10.97,14.9,9.42,4,1,1,4,4,5,3,Amazigh,Intermediaire,Intermediaire,8,9,Excellent,85.4
3233003,Yasmine,Firdaous,yasmine.firdaous@uca.ac.ma,F,24,Casablanca-Settat,Université Cadi Ayyad,Licence,Droit,4,10.54,15.52,8.36,12,28,52.83,11,9,4,13.46,0,1,0,3,Bon,1,7,0,5,0,8,6.79,0,1,0,9.48,11.69,11.96,11.57,11.84,1,2,1,3,4,3,3,Francais,Intermediaire,Intermediaire,7,7,Excellent,77.13
3285538,Nasir,Ifrah,nasir.ifrah@uae.ac.ma,M,21,Casablanca-Settat,Université Abdelmalek Essaadi,Master,Physique,1,14.06,7.63,13.98,5,7,70.67,8,19,23,8.03,0,0,1,5,Bon,0,0,1,4,0,8,6.44,0,0,0,5.43,14.07,16.42,13.95,9.13,2,4,4,3,5,1,1,Arabe,Avance,Basique,3,3,Excellent,87.57
3732165,Hassan,Hessas,hassan.hessas@uaq.ac.ma,M,28,Fez-Meknes,Université Al Quaraouiyine,Licence,Chimie,2,15.71,10.4,7.63,11,18,85.71,7,9,19,23.18,0,0,1,4,Faible,1,6,0,1,0,1,6.76,0,0,0,15.25,6.63,11.49,7.02,13.5,4,1,3,1,3,4,4,Arabe,Avance,Intermediaire,6,7,Excellent,75.8
3932696,Jawad,Husain,jawad.husain@uh2c.ac.ma,M,27,Marrakech-Safi,Université Hassan II,Licence,Chimie,1,15.14,10.78,10.06,14,15,95.0,12,16,18,17.13,1,0,0,0,Faible,1,24,0,5,0,1,5.92,0,1,1,12.26,15.73,11.43,12.06,13.29,5,3,3,1,1,5,5,Arabe,Intermediaire,Intermediaire,5,3,Excellent,83.1
3263839,Yasmine,Imran,yasmine.imran@uca.ac.ma,F,21,Laayoune-Sakia-Hamra,Université Cadi Ayyad,Licence,Droit,2,17.1,14.96,13.67,10,14,80.0,15,2,19,17.91,0,0,1,5,Faible,1,20,1,4,0,4,8.0,1,0,0,9.09,7.25,14.02,11.73,10.97,4,2,1,1,4,2,4,Amazigh,Intermediaire,Intermediaire,2,9,Excellent,87.1
3538300,Layla,Imadeddine,layla.imadeddine@uae.ac.ma,F,20,Casablanca-Settat,Université Abdelmalek Essaadi,Master,Physique,4,17.62,8.93,13.3,10,25,97.14,12,17,20,10.42,0,0,0,5,Moyen,1,25,0,0,0,9,6.88,0,0,0,10.31,11.47,12.38,8.2,13.01,3,1,3,2,5,5,1,Arabe,Intermediaire,Avance,7,1,Excellent,86.53
3372855,Amina,Ilias,amina.ilias@uh2c.ac.ma,F,20,Casablanca-Settat,Université Hassan II,Master,Economie,2,14.87,14.8,16.26,12,17,72.88,9,14,10,9.21,0,1,0,1,Faible,1,7,1,2,0,4,4.34,0,0,1,11.05,12.18,14.58,18.04,15.69,4,1,1,2,2,2,3,Amazigh,Basique,Basique,6,1,Excellent,89.5
3513254,Samira,Imani,samira.imani@uca.ac.ma,F,18,Rabat-Sale-Kenitra,Université Cadi Ayyad,Licence,Digital,1,11.6,14.84,12.55,9,7,58.73,6,8,7,4.93,1,0,0,2,Moyen,1,6,1,3,1,7,5.31,0,0,0,8.57,12.42,12.03,12.73,11.97,3,5,1,5,1,3,5,Francais,Basique,Intermediaire,1,7,Excellent,83.38
3912203,Tariq,Ghazali,tariq.ghazali@uca.ac.ma,M,21,Draa-Tafilat,Université Cadi Ayyad,Licence,Chimie,2,12.88,16.18,14.45,14,27,98.72,4,16,12,16.87,1,1,1,4,Moyen,0,0,0,1,0,1,8.13,0,1,0,9.58,11.81,5.97,12.14,9.73,2,4,5,3,1,2,2,Amazigh,Intermediaire,Intermediaire,6,2,Excellent,92.62
3632046,Jawad,Ibrahimi,jawad.ibrahimi@uh2c.ac.ma,M,21,Rabat-Sale-Kenitra,Université Hassan II,Licence,Informatique,4,16.6,12.69,6.95,12,25,60.0,2,20,13,19.37,0,0,0,4,Bon,0,0,0,0,1,4,6.26,1,0,0,15.82,14.84,13.1,10.7,10.69,5,4,3,2,1,4,3,Arabe,Avance,Intermediaire,2,3,Excellent,75.9
3340042,Hicham,Benchamsi,hicham.benchamsi@uae.ac.ma,M,23,Casablanca-Settat,Université Abdelmalek Essaadi,Diplome,Informatique,2,13.32,13.73,11.19,9,0,86.84,11,16,18,19.35,1,1,1,5,Bon,1,22,1,1,0,6,8.34,0,0,0,12.87,10.06,13.45,13.63,14.87,5,3,1,4,2,3,3,Francais,Intermediaire,Avance,3,8,Excellent,84.75
3473247,Nadia,Hassan,nadia.hassan@uh2c.ac.ma,F,29,Tanger-Asifa,Université Hassan II,Diplome,Chimie,1,11.38,12.07,13.87,9,7,100,5,19,8,3.58,0,1,0,5,Moyen,1,7,1,2,1,4,7.12,0,0,1,15.49,12.19,11.17,10.33,11.13,1,1,5,1,1,2,5,Arabe,Basique,Basique,5,1,Excellent,86.19
3346657,Hana,Ibrahimi,hana.ibrahimi@uh2c.ac.ma,F,18,Souss-Massa,Université Hassan II,Licence,Biologie,3,15.06,15.22,7.15,12,10,88.64,15,11,0,24.1,0,0,0,4,Bon,1,21,0,3,0,4,6.11,1,0,1,10.51,9.1,12.0,8.55,13.92,4,1,3,4,2,3,3,Francais,Basique,Avance,5,7,Bon,71.73
3375292,Laila,Imaidi,laila.imaidi@uaq.ac.ma,F,21,Marrakech-Safi,Université Al Quaraouiyine,Master,Biologie,1,20,12.25,7.04,7,12,90.38,6,10,17,20.7,1,0,1,2,Bon,0,0,0,1,0,4,8.3,1,1,0,14.46,14.55,6.97,12.53,10.27,5,5,2,4,2,4,3,Amazigh,Basique,Avance,5,5,Bon,74.33
3328131,Leila,Benmaya,leila.benmaya@uae.ac.ma,F,23,Rabat-Sale-Kenitra,Université Abdelmalek Essaadi,Master,Chimie,2,19.76,10.5,13.0,10,10,78.57,6,12,6,2.92,1,0,1,0,Bon,1,18,1,3,1,2,7.16,0,1,1,10.46,11.84,7.86,6.13,15.59,4,4,3,2,5,3,1,Amazigh,Intermediaire,Basique,1,9,Excellent,82.55
3338941,Samir,Humeida,samir.humeida@uca.ac.ma,M,25,Tanger-Asifa,Université Cadi Ayyad,Master,Biologie,2,12.68,12.39,9.17,10,24,79.03,4,15,3,10.3,0,0,1,3,Faible,0,0,0,3,0,1,5.96,0,0,1,10.32,14.86,15.91,5.9,10.96,2,2,2,1,1,2,4,Francais,Avance,Intermediaire,8,5,Bon,73.53
3413355,Amina,Humidi,amina.humidi@uh2c.ac.ma,F,18,Marrakech-Safi,Université Hassan II,Diplome,Ingenierie,4,16.85,13.47,12.27,14,6,88.33,13,18,6,18.02,1,1,1,3,Bon,0,0,0,2,0,6,4.54,1,0,0,11.87,10.01,10.63,9.01,14.11,1,5,5,5,2,4,4,Arabe,Basique,Basique,7,2,Excellent,90.2
3611175,Rashid,Ifrah,rashid.ifrah@usmba.ac.ma,M,25,Marrakech-Safi,Université Sidi Mohamed Ben Abdellah,Licence,Biologie,3,15.04,10.05,9.1,8,28,95.65,4,14,23,27.17,1,1,0,5,Moyen,1,16,0,3,1,3,7.31,1,0,1,9.69,12.65,12.33,8.4,13.29,2,2,2,5,5,1,4,Amazigh,Intermediaire,Basique,6,7,Excellent,86.08
3876769,Tariq,Harami,tariq.harami@um5.ac.ma,M,28,Fez-Meknes,Université Mohammed V,Licence,IA,4,18.62,12.5,16.24,11,16,63.04,6,0,1,14.8,1,1,1,3,Bon,1,19,0,4,0,7,8.23,0,1,1,16.31,7.57,10.29,8.07,15.65,2,5,4,5,4,2,4,Amazigh,Avance,Intermediaire,8,7,Excellent,87.61
3110489,Tariq,Idrissi,tariq.idrissi@usmba.ac.ma,M,28,Guelmim-Oued-Noun,Université Sidi Mohamed Ben Abdellah,Master,Mathematiques,2,14.36,12.29,12.18,13,7,72.73,13,16,18,21.7,0,0,0,3,Moyen,1,5,0,4,0,1,8.18,1,0,1,6.11,8.23,11.95,8.9,10.78,5,4,1,5,2,3,4,Amazigh,Basique,Intermediaire,7,5,Excellent,81.32
3188446,Karim,Saidi,karim.saidi@uaq.ac.ma,M,29,Beni-Mellal-Khenifra,Université Al Quaraouiyine,Master,Mathematiques,4,11.55,11.26,13.98,11,12,92.0,7,5,27,18.65,1,1,1,0,Moyen,1,14,0,4,0,4,5.66,0,0,1,15.89,13.12,15.31,15.51,13.43,4,3,5,5,3,4,4,Francais,Basique,Intermediaire,4,6,Excellent,89.0
3508272,Aisha,Imane,aisha.imane@um5.ac.ma,F,29,Souss-Massa,Université Mohammed V,Licence,Ingenierie,4,12.82,13.97,10.86,12,22,86.96,10,8,28,1,1,0,0,5,Moyen,0,0,1,4,0,8,7.26,0,0,0,16.72,15.88,9.57,9.1,13.05,1,1,2,2,1,1,2,Amazigh,Avance,Intermediaire,5,3,Bon,71.65
3765138,Fouad,Hamidoune,fouad.hamidoune@uaq.ac.ma,M,28,Fez-Meknes,Université Al Quaraouiyine,Licence,Informatique,2,16.63,5.15,11.52,15,26,90.24,1,18,8,12.41,0,0,0,4,Moyen,1,15,1,2,1,3,11.9,1,1,0,9.2,13.52,7.93,14.09,12.97,5,3,1,5,2,4,2,Amazigh,Avance,Intermediaire,6,8,Excellent,83.54
3484984,Ahmed,Hasani,ahmed.hasani@uae.ac.ma,M,26,Laayoune-Sakia-Hamra,Université Abdelmalek Essaadi,Diplome,Biologie,4,15.99,9.23,13.59,5,19,85.0,11,18,26,11.6,0,1,0,4,Bon,1,8,0,1,1,2,8.19,0,1,0,12.94,11.32,9.72,9.22,13.98,5,1,4,5,5,4,5,Francais,Avance,Basique,4,2,Excellent,87.57
3978709,Walid,Imane,walid.imane@usmba.ac.ma,M,27,Draa-Tafilat,Université Sidi Mohamed Ben Abdellah,Diplome,Informatique,2,13.44,7.1,10.99,12,6,91.89,4,16,0,14.73,0,1,0,2,Bon,1,11,0,1,1,5,5.65,1,0,0,14.25,7.91,16.65,10.07,13.21,5,4,3,5,4,2,2,Arabe,Intermediaire,Avance,8,9,Excellent,79.9
3610961,Tariq,Hessas,tariq.hessas@uca.ac.ma,M,21,Marrakech-Safi,Université Cadi Ayyad,Diplome,IA,1,18.05,12.97,11.23,15,8,96.55,2,10,28,3.43,1,0,1,1,Faible,1,25,0,2,0,3,8.48,0,1,1,14.63,14.22,7.17,15.34,12.3,1,2,3,2,1,1,3,Francais,Avance,Intermediaire,2,8,Bon,72.9
3304351,Noureddine,Helali,noureddine.helali@uca.ac.ma,M,29,Casablanca-Settat,Université Cadi Ayyad,Diplome,Mathematiques,3,15.33,16.95,14.53,13,30,60.56,11,18,4,17.01,0,0,0,4,Faible,0,0,0,0,0,4,5.56,1,0,1,9.39,7.91,15.69,13.12,5,4,2,5,3,2,1,4,Arabe,Avance,Intermediaire,4,5,Excellent,85.91
3226267,Nour,Firdaous,nour.firdaous@uh2c.ac.ma,F,24,Casablanca-Settat,Université Hassan II,Diplome,Physique,4,12.98,12.02,10.9,13,13,71.43,4,9,17,17.56,1,1,1,5,Moyen,1,15,0,1,0,7,4.51,1,0,0,8.07,16.15,14.35,9.79,10.96,1,4,1,3,4,4,4,Amazigh,Avance,Avance,6,8,Excellent,79.25
3277738,Ibrahim,Hudak,ibrahim.hudak@um5.ac.ma,M,21,Guelmim-Oued-Noun,Université Mohammed V,Diplome,IA,2,18.74,11.92,16.07,10,22,94.87,14,11,9,20.22,1,0,1,2,Moyen,0,0,1,4,0,7,9.09,0,1,0,8.68,10.69,7.78,11.65,9.4,5,5,3,3,1,4,1,Arabe,Intermediaire,Avance,1,6,Excellent,95.92
3623996,Aisha,Huscai,aisha.huscai@uae.ac.ma,F,21,Casablanca-Settat,Université Abdelmalek Essaadi,Diplome,Droit,1,13.12,9.19,9.47,10,7,75.34,1,5,18,12.41,0,0,0,3,Moyen,0,0,1,0,1,3,5.19,1,0,1,10.45,16.69,14.59,16.27,10.7,5,1,2,2,3,2,2,Arabe,Avance,Intermediaire,9,9,Excellent,80.11
3416707,Safiya,Benchamsi,safiya.benchamsi@uca.ac.ma,F,28,Rabat-Sale-Kenitra,Université Cadi Ayyad,Master,Droit,3,10.86,15.74,11.63,11,22,73.68,2,0,21,16.4,0,1,0,0,Moyen,0,0,0,1,1,8,7.22,1,0,0,15.96,10.94,10.82,13.16,10.08,4,1,4,2,4,2,1,Francais,Basique,Basique,3,5,Excellent,82.78
3454491,Adil,Hunaidi,adil.hunaidi@um5.ac.ma,M,23,Casablanca-Settat,Université Mohammed V,Licence,Physique,1,14.95,12.9,17.27,9,7,72.13,2,5,16,16.66,1,1,1,3,Moyen,1,25,1,3,1,7,10.1,0,1,0,7.21,15.45,20,14.39,13.03,1,4,5,3,2,1,5,Amazigh,Avance,Avance,1,9,Excellent,93.0
3380484,Aisha,Benmaya,aisha.benmaya@uca.ac.ma,F,30,Beni-Mellal-Khenifra,Université Cadi Ayyad,Master,Droit,2,18.7,17.58,7.31,11,8,65.12,3,10,24,17.32,0,0,0,1,Moyen,1,12,0,4,1,7,9.1,1,1,1,12.39,14.16,9.2,12.11,16.03,2,5,2,1,2,2,2,Francais,Basique,Intermediaire,2,9,Bon,73.09
3527419,Maryam,Humes,maryam.humes@usmba.ac.ma,F,27,Souss-Massa,Université Sidi Mohamed Ben Abdellah,Diplome,Droit,2,16.99,10.16,8.86,11,2,50,15,13,23,15.89,0,0,1,1,Bon,1,13,0,1,1,9,7.87,1,0,0,11.19,10.57,10.11,9.67,13.49,3,1,3,2,3,1,3,Arabe,Avance,Avance,7,6,Excellent,81.45
3421420,Zahra,Ilyass,zahra.ilyass@um5.ac.ma,F,25,Beni-Mellal-Khenifra,Université Mohammed V,Master,Informatique,3,13.27,12.28,12.08,8,19,79.66,12,15,24,15.34,0,1,1,3,Moyen,0,0,1,5,0,8,5.96,1,1,0,10.32,17.17,12.94,10.88,7.27,1,2,5,4,4,1,2,Amazigh,Avance,Basique,7,2,Excellent,94.0
3842159,Hicham,Imani,hicham.imani@usmba.ac.ma,M,26,Fez-Meknes,Université Sidi Mohamed Ben Abdellah,Licence,Economie,3,10.86,11.36,11.23,11,30,87.5,2,0,9,8.99,0,1,1,1,Faible,0,0,1,4,1,9,8.77,0,1,0,11.13,12.31,12.66,14.58,11.48,4,5,2,5,4,3,1,Arabe,Basique,Intermediaire,5,2,Excellent,85.24
3246236,Zahra,Inani,zahra.inani@um5.ac.ma,F,18,Marrakech-Safi,Université Mohammed V,Diplome,Chimie,2,10.49,9.88,11.12,5,12,52.54,6,7,21,7.15,0,0,1,4,Bon,0,0,1,3,0,4,8.19,1,1,0,7.4,17.69,15.93,19.25,11.08,5,4,2,5,3,5,3,Arabe,Intermediaire,Basique,6,1,Excellent,81.67
